"","x"
"1",0.00535141888922616
"2",0.00502571748801966
"3",0.00585095604335061
"4",0.00600203551606109
"5",0.0052825733677739
"6",0.00544225613898012
"7",0.0058209227688775
"8",0.00583941320421697
"9",0.00586736088783502
"10",0.00562343135221106
"11",0.00615449199430042
"12",0.00558221791424911
"13",0.00676490929468663
"14",0.00587367547693144
"15",0.00611069791235454
"16",0.00566924921340639
"17",0.00587581045522626
"18",0.00554687054801927
"19",0.00565487738448043
"20",0.00549699779952081
"21",0.00579231378363056
"22",0.00576385408436857
"23",0.00601315403159512
"24",0.00549593478623603
"25",0.0059695125918536
"26",0.00642413257028147
"27",0.00625223062871896
"28",0.0062946560545374
"29",0.00609411888098256
"30",0.0063734346535206
"31",0.0053890267222873
"32",0.00544905876617293
"33",0.00515680843731192
"34",0.00634219132827934
"35",0.00559101302651658
"36",0.00526868758524469
"37",0.00524762457420994
"38",0.006446409649635
"39",0.00584673994992986
"40",0.00559124888594633
"41",0.00585985062663332
"42",0.00506630650371841
"43",0.00573247885258763
"44",0.00567412313460278
"45",0.00571719479866175
"46",0.00612097719184078
"47",0.00689293778156008
"48",0.00578019082828769
"49",0.00552323331370667
"50",0.00591019821838808
"51",0.00561220041740819
"52",0.00561140499801974
"53",0.00523911194110815
"54",0.00585861854312947
"55",0.00576094242226901
"56",0.00543109930205577
"57",0.00557397037902001
"58",0.00473553524527858
"59",0.00599457609121066
"60",0.00547755549738031
"61",0.00595715176696933
"62",0.00590607066878499
"63",0.00603033764069454
"64",0.00623597254474873
"65",0.00526221445938216
"66",0.00654140238107817
"67",0.00571076171728589
"68",0.00643215544268139
"69",0.00518087847279588
"70",0.00648318892759443
"71",0.00616725042889919
"72",0.00560132588538164
"73",0.00538149725539239
"74",0.00587412134579694
"75",0.00522320757969294
"76",0.00605664554820441
"77",0.00574721386932288
"78",0.0060346822520213
"79",0.00566928762259164
"80",0.00560293265783804
"81",0.00496363370820467
"82",0.00555130374891655
"83",0.00630053686564713
"84",0.00590046529478025
"85",0.00572270771673004
"86",0.00554772364913555
"87",0.00524679119267893
"88",0.0056597912265018
"89",0.00496110544507519
"90",0.00674096925654078
"91",0.00598013262345307
"92",0.00523430529666484
"93",0.00602043318279198
"94",0.00562077828799306
"95",0.00619201158133512
"96",0.00491818678239065
"97",0.00569692246924114
"98",0.00605303863833228
"99",0.00581949556600455
"100",0.00607774790459086
"101",0.00577368580760913
"102",0.00547055455769021
"103",0.00628335273647815
"104",0.00567172781903594
"105",0.00566316815046696
"106",0.00569896458628648
"107",0.00551978857746838
"108",0.00617555722941279
"109",0.0054306521007627
"110",0.00635872221094519
"111",0.00625897953059791
"112",0.00551267329242239
"113",0.00583911728941757
"114",0.005588204987729
"115",0.0047038586898334
"116",0.0057811803383172
"117",0.00543348226296393
"118",0.0057016259872878
"119",0.00561613946264276
"120",0.00556003020561604
"121",0.00609710995895296
"122",0.00574584124620765
"123",0.00658702151456748
"124",0.0058506059675733
"125",0.00603902890525797
"126",0.00626812689181668
"127",0.00519352736247481
"128",0.00532230423656915
"129",0.00479810384462053
"130",0.00568697758674273
"131",0.00648241363592672
"132",0.00589304626881767
"133",0.00533267262311199
"134",0.00569851785020137
"135",0.00515580601865031
"136",0.00565223361937854
"137",0.00528251149477251
"138",0.00587751141541867
"139",0.00559598780109945
"140",0.00667175394331866
"141",0.00572750634638624
"142",0.00587216225117209
"143",0.00549886930333582
"144",0.00567228692696904
"145",0.00607250506469813
"146",0.00551570358432218
"147",0.00499385670516529
"148",0.0046172455215484
"149",0.00557497333838046
"150",0.00583433367500129
"151",0.00653755751998585
"152",0.00626411971642335
"153",0.00563631123453058
"154",0.00610153508417193
"155",0.00509704182081521
"156",0.00626706340611702
"157",0.00573434390110378
"158",0.0064625908661053
"159",0.00532444379079379
"160",0.00571628723163349
"161",0.00576177564272905
"162",0.00571988890257126
"163",0.00610399386691995
"164",0.00555315604072496
"165",0.00645543958098688
"166",0.00641997969855959
"167",0.00575282180519855
"168",0.00689851750520347
"169",0.00509212725259204
"170",0.00574921588029997
"171",0.0055950191028611
"172",0.00515786603454205
"173",0.00590406198630615
"174",0.00668273598680025
"175",0.00598310582621514
"176",0.00566917376551248
"177",0.00572064535774018
"178",0.00577234427626081
"179",0.00535490140903835
"180",0.00504357280888894
"181",0.00570161212547373
"182",0.00581544007257685
"183",0.00581573907501297
"184",0.00508105490916932
"185",0.00508759129779605
"186",0.00641354400512
"187",0.00518278091567754
"188",0.00598478129987188
"189",0.00631243645861946
"190",0.00543309734520153
"191",0.00532316877927337
"192",0.00497411185743135
"193",0.00588285995274146
"194",0.00637583377295505
"195",0.00614004953969061
"196",0.00601719983445014
"197",0.00602901483677283
"198",0.0058884472096272
"199",0.00617218397163128
"200",0.00608117166427928
"201",0.00583247757608206
"202",0.0060859365609283
"203",0.00530869680876026
"204",0.00554830240858178
"205",0.00528135250193395
"206",0.00559436282768934
"207",0.00609378088594735
"208",0.00547908783079765
"209",0.00602956041705124
"210",0.00588596587096413
"211",0.00617086381495665
"212",0.00639258956253343
"213",0.00540065651874647
"214",0.00554257491599401
"215",0.00644055147012386
"216",0.00590781197796491
"217",0.00598012701975654
"218",0.00576524569868047
"219",0.00575913625107364
"220",0.00610278005642294
"221",0.00599150996061917
"222",0.00531723868859353
"223",0.00630521934525746
"224",0.00615891283869223
"225",0.00636149140420321
"226",0.00537736398738298
"227",0.00643046225471107
"228",0.00521336925356377
"229",0.00696747250449857
"230",0.00649012712165086
"231",0.00608067533371423
"232",0.00599226453272536
"233",0.00572442297094858
"234",0.00592332441364169
"235",0.00623617299844136
"236",0.0061396917446823
"237",0.00625386216984657
"238",0.00569170187928034
"239",0.0053252560119588
"240",0.0059781275452026
"241",0.00578624943996078
"242",0.00621010989943989
"243",0.00605067354192442
"244",0.00618995393051341
"245",0.00648775211926295
"246",0.0052668297004036
"247",0.00551612666724327
"248",0.0064032380441879
"249",0.00532650404127867
"250",0.00616076749861213
"251",0.00588167770330415
"252",0.005594008049894
"253",0.00575247155723878
"254",0.00545944328255723
"255",0.00571610777194269
"256",0.00618165701374164
"257",0.0057447737577611
"258",0.00550431019881398
"259",0.00590338278412219
"260",0.00617994596076755
"261",0.00520575168835876
"262",0.00625304835248608
"263",0.0066740785932875
"264",0.00555421438605572
"265",0.00504713096830164
"266",0.00598530442313245
"267",0.00618130582424305
"268",0.00639872946944547
"269",0.00596054727805949
"270",0.00532366755057365
"271",0.00619347069422133
"272",0.00558622424811938
"273",0.00604556387548064
"274",0.00600499512369947
"275",0.0058372132514537
"276",0.00569165846397436
"277",0.00584560143169347
"278",0.00630995601867062
"279",0.00596597427735992
"280",0.00656326228257058
"281",0.00608834720505888
"282",0.00619528357827107
"283",0.00586612236836322
"284",0.00524869355751389
"285",0.00523634489277356
"286",0.00564001139048446
"287",0.00565428267054176
"288",0.00565117508086905
"289",0.00644814065000946
"290",0.0055844814286645
"291",0.00605165332667343
"292",0.00622551617496424
"293",0.00603348412274659
"294",0.00649711825220334
"295",0.00639837981938695
"296",0.00613729163043672
"297",0.00528467767637676
"298",0.00553060734452606
"299",0.0054894887686628
"300",0.00623496684894417
