"","x"
"1",0.00388042977432501
"2",0.00444463639724688
"3",0.0042009486592011
"4",0.00459073070409384
"5",0.00455788863133216
"6",0.00367469815154592
"7",0.00363233741590338
"8",0.0038805279117488
"9",0.00426897741537653
"10",0.0037509112841895
"11",0.00394806732894396
"12",0.00432961414876534
"13",0.00356091987917044
"14",0.00409985444460957
"15",0.00441274264415431
"16",0.00419992244737628
"17",0.00388496249306347
"18",0.0038420098836788
"19",0.00391408790115995
"20",0.00434991120948919
"21",0.00371197412497494
"22",0.00428372387587446
"23",0.00373582858872214
"24",0.00415606873494113
"25",0.00398292951554505
"26",0.00439500453939524
"27",0.00405254138847118
"28",0.0035085616944187
"29",0.00454594522323006
"30",0.00505812017907999
"31",0.00407264886067593
"32",0.00444180308659466
"33",0.00403499237256784
"34",0.00445063381516155
"35",0.0048170058984083
"36",0.00426903827049892
"37",0.00421667950660225
"38",0.00377556159140852
"39",0.00366867864528228
"40",0.00468610265366002
"41",0.00434197701745597
"42",0.00462049378956038
"43",0.00465554020443744
"44",0.00391167221612113
"45",0.00415927666629739
"46",0.00374256919908012
"47",0.00464163252263063
"48",0.00421743351944119
"49",0.00452367933126789
"50",0.0045600967607248
"51",0.00438442672714675
"52",0.00417969806995274
"53",0.00444180465606055
"54",0.00425472309682354
"55",0.00513580796016106
"56",0.00455541509220322
"57",0.00436673677464583
"58",0.00508695588910589
"59",0.00459167737871698
"60",0.0047258232992543
"61",0.00441606944930976
"62",0.00447821101106285
"63",0.00468622458874859
"64",0.00484593215321621
"65",0.00472925378215109
"66",0.00530387958876378
"67",0.00402238399407952
"68",0.00427231787402593
"69",0.00471620760109443
"70",0.00450667727737152
"71",0.00474595091075344
"72",0.00476852163067161
"73",0.00488912162711517
"74",0.00487647742446632
"75",0.00504461485150949
"76",0.0051421165384736
"77",0.00491196531684648
"78",0.00450268585181391
"79",0.00457658477565593
"80",0.00439624803980405
"81",0.00459419810945059
"82",0.00453995776662703
"83",0.00524975403491953
"84",0.00519053603270845
"85",0.00472447008785736
"86",0.00442701635192026
"87",0.0171565296179377
"88",0.00533214133904602
"89",0.00544285040491496
"90",0.00420487688513651
"91",0.00507871186294051
"92",0.0050251749126698
"93",0.00445246088568848
"94",0.00510761134025751
"95",0.00510046526994654
"96",0.00503271891285476
"97",0.00527546620520474
"98",0.00534539453506153
"99",0.00494818337389944
"100",0.00458428063299442
"101",0.00472364424884501
"102",0.00446146002415031
"103",0.00608870609484569
"104",0.00484439575921806
"105",0.00549885126475601
"106",0.00561782328422038
"107",0.00465903187491688
"108",0.00478092260030604
"109",0.00502196707806945
"110",0.00482732369635988
"111",0.00419005915421809
"112",0.00481179889035411
"113",0.0053980108646806
"114",0.00481510110242391
"115",0.00514612202658304
"116",0.00489751813221312
"117",0.00509176933028789
"118",0.0047321215229224
"119",0.00461215072796426
"120",0.00513907777616953
