"","x"
"1",0.00426544452655958
"2",0.0100235695037387
"3",0.0102134996195639
"4",0.0768156126819489
"5",0.018530090963942
"6",0.00326795510085032
"7",0.00490654185701352
"8",0.0501827348444819
"9",0.00683188403636851
"10",0.0110628225689485
"11",0.0101018020568721
"12",0.00601219050704609
"13",0.0062547504235821
"14",0.0067296266901136
"15",0.0399173945866642
"16",0.00820254532677569
"17",0.00836376675190627
"18",0.00619953733464189
"19",0.00717249324748155
"20",0.0271113944916638
"21",0.00489663914380782
"22",0.00467771151412273
"23",0.00564688413596588
"24",0.00549731504624833
"25",0.00500191176358811
"26",0.0100080821723884
"27",0.0132057171420885
"28",0.00994150651306757
"29",0.0108587876355386
"30",0.00705134137940814
"31",0.00704137921539865
"32",0.00622023657458368
"33",0.0107744824469005
"34",0.0443511822985096
"35",0.00866467052729303
"36",0.0251334565719397
"37",0.00365744507028444
"38",0.00199430375346981
"39",0.00150431360018297
"40",0.00204138433627713
"41",0.00180095299188633
"42",0.00201328269672331
"43",0.00677938160856468
"44",0.00816216363535079
"45",0.00516346213837255
"46",0.00200037225523567
"47",0.0015825030245577
"48",0.00185594915485547
"49",0.0105409237616175
"50",0.00351175992146375
"51",0.00437071509731413
"52",0.004179133872791
"53",0.00420413496573235
"54",0.00373431854339606
"55",0.00400229650601761
"56",0.00672646121735261
"57",0.00478432741443532
"58",0.00674462146070164
"59",0.0123257475638659
"60",0.00821774788000744
"61",0.00610356638403459
"62",0.0217638738035168
"63",0.0104979967165308
"64",0.0136457428357577
"65",0.0031439882627385
"66",0.00143671872370953
"67",0.00126816563355112
"68",0.00181914665740703
"69",0.0012154256726061
"70",0.00143742351004755
"71",0.00115267053307525
"72",0.0306273196101855
"73",0.00822991521175754
"74",0.0173107201616947
"75",0.00346720767230829
"76",0.0251174657321196
"77",0.0113454106617816
"78",0.00705466227657394
"79",0.00703208216923667
"80",0.0116175800956308
"81",0.00407337393050739
"82",0.0044517223519988
"83",0.00871507498689391
"84",0.00749703380939138
"85",0.0131847309180324
"86",0.00909479582857955
"87",0.00949873528333308
"88",0.00957443839580856
"89",0.00321576558175843
"90",0.0030864192439667
"91",0.00269775231184258
"92",0.0021741868962082
"93",0.00603575594242488
"94",0.0185706232199749
"95",0.0103924094229303
"96",0.00461749399890448
"97",0.0211568102014187
"98",0.0346689224891145
"99",0.0316060961458921
"100",0.0107635434830554
"101",0.0140696278511008
"102",0.00525424197986013
"103",0.00784440155441894
"104",0.00683473847637129
"105",0.00735978351701965
"106",0.00623859078451824
"107",0.0128146419747291
"108",0.00478804964084225
"109",0.00906931022690287
"110",0.00827332720600498
"111",0.00199479703160068
"112",0.0315344259524984
"113",0.00713159062029013
"114",0.0027040241993077
"115",0.0027671574498288
"116",0.00285667473626745
"117",0.0027950175798544
"118",0.00308836748304384
"119",0.00257659546827381
"120",0.00248795562680175
"121",0.0347182075929127
"122",0.0102879059939369
"123",0.00779847230149903
"124",0.00429244493486567
"125",0.00444480186249507
"126",0.00413680455138888
"127",0.00405141385343245
"128",0.00416423602986333
"129",0.0104738544394218
"130",0.0139877186607819
"131",0.0098593366491466
"132",0.0163838332181572
"133",0.00816944821211382
"134",0.00560749515635871
"135",0.00978070056427828
"136",0.00366776456851881
"137",0.00382181939244265
"138",0.0120512581185444
"139",0.00468575623295396
"140",0.00491030638522307
"141",0.00499046836121602
"142",0.00500767943172491
"143",0.00548002800633685
"144",0.00543658983748105
"145",0.00551155470896924
"146",0.00560961716817724
"147",0.0109891044895753
"148",0.00611123773751638
"149",0.00512995471491831
"150",0.00264221060745103
"151",0.0122904146708431
"152",0.00585974532998807
"153",0.00756697194462777
"154",0.00823281240369647
"155",0.0070535247830187
"156",0.00602325625399544
"157",0.00520801880401473
"158",0.00572148068429897
"159",0.00450719215813092
"160",0.00444911131981189
"161",0.00458116031897862
"162",0.00481388460529502
"163",0.0039593903030252
"164",0.00419605897371184
"165",0.00337861503316935
"166",0.00322459845882236
"167",0.0105495245563964
"168",0.0124926298263822
"169",0.00261858291264821
"170",0.00334725430492313
"171",0.0362011742082434
"172",0.00546932115016602
"173",0.0048206441252762
"174",0.00541560437103135
"175",0.0108766167205285
"176",0.0396376112808971
"177",0.00841510418838993
"178",0.0073601733488731
"179",0.00586790881123306
"180",0.00637487994190019
"181",0.00856816684385217
"182",0.00507015071167461
"183",0.0206448075282381
"184",0.00506459782455363
"185",0.00846281773407054
"186",0.00795885390433159
"187",0.00573085169127239
"188",0.00459145771640419
"189",0.00744235336418842
"190",0.00481521000387738
"191",0.011659809411874
"192",0.00832264003043724
"193",0.00457038597797555
"194",0.00611006602544535
"195",0.00977469370428548
"196",0.0118086718203699
"197",0.0057768378931662
"198",0.00564225967243919
"199",0.0191539340551003
"200",0.011237493171187
"201",0.0100734964805229
"202",0.00823291723206194
"203",0.0150322979414582
"204",0.0109996525928786
"205",0.011451374575548
"206",0.0105363882813517
"207",0.00612827792353164
"208",0.00518440978813919
"209",0.00557488422048823
"210",0.00556319151398816
"211",0.00514465025413324
"212",0.00597383595714996
"213",0.0112719785908009
"214",0.0125080239205722
"215",0.0246385152340285
"216",0.0200319091533368
"217",0.00619416091762423
"218",0.00496856400574848
"219",0.00322743423139059
"220",0.00365564591826228
"221",0.00357912416410613
"222",0.0036013668044618
"223",0.00390767984818262
"224",0.0035313024492973
"225",0.0106658106398766
"226",0.0218818818117802
"227",0.00514690445544306
"228",0.00520191748444677
"229",0.00569421972884493
"230",0.015093511346543
"231",0.00185396330311778
"232",0.00202156133266135
"233",0.0193173145161359
"234",0.0145947008014809
"235",0.0152503116089501
"236",0.0245779995888979
"237",0.00462135424797134
"238",0.0944835591129181
"239",0.0131234174497358
"240",0.00653014486719258
"241",0.00412496251974289
"242",0.00533156933248165
"243",0.00405976615492864
"244",0.00441041068914774
"245",0.0102175616459663
"246",0.00514388060586862
"247",0.00474187808415854
"248",0.00487432435661958
"249",0.00473569880453351
"250",0.00500779225694805
"251",0.0050700032230252
"252",0.00458701458021733
"253",0.0051831616121267
"254",0.00538358215520884
"255",0.00482464962538552
"256",0.00455828581406013
"257",0.00470945021825401
"258",0.00478675490769183
"259",0.00460489490948203
"260",0.00491125548540686
"261",0.00459086450390487
"262",0.00500595147676813
"263",0.00576673164396107
"264",0.0050916346433487
"265",0.00399546445736496
"266",0.00464501958704159
"267",0.00592295381200438
"268",0.00483370983074974
"269",0.00530973540047535
"270",0.00482126947607912
"271",0.00538193423147777
"272",0.00450012235246322
"273",0.00483368667524019
"274",0.0106414866697519
"275",0.00587533225062543
"276",0.00596644924988277
"277",0.00605413070475697
"278",0.00629975085162414
"279",0.00644274140068774
"280",0.00647609074631509
"281",0.00594513154510605
"282",0.00975847908242486
"283",0.00628043369645775
"284",0.00540377967103314
"285",0.00587102960143238
"286",0.00661493898840536
"287",0.00676105385050232
"288",0.00510666862474272
"289",0.00579829407411489
"290",0.00539407733520784
"291",0.00598650454195968
"292",0.00583377883387493
"293",0.00542608324206185
"294",0.00578688321730351
"295",0.00617438401350728
"296",0.00776646220683915
"297",0.0057049709301009
"298",0.00609951893051766
"299",0.00562808112210314
"300",0.00605761048069462
"301",0.0053068559600888
"302",0.00523256008766157
"303",0.0120654429140773
"304",0.0123566716630548
"305",0.0137050095714321
"306",0.010392994402494
"307",0.0076220873936295
"308",0.00758828488183463
"309",0.00899615698067419
"310",0.00745807491114056
"311",0.00828153830582642
"312",0.00620095365821089
"313",0.00636836753399803
"314",0.00737967450016231
"315",0.0079885294306705
"316",0.00621172990469267
"317",0.00610560204248259
"318",0.0060868625168182
"319",0.00628150611691944
"320",0.00549582106000526
"321",0.00821846453900071
"322",0.0171585654483647
"323",0.0127298874218418
"324",0.0050788051494078
"325",0.00497665976121516
"326",0.00447961089446244
"327",0.00943374156529035
"328",0.00846934445716943
"329",0.00612617207924177
"330",0.0056943337442076
"331",0.00461418488775462
"332",0.0114199162498207
"333",0.0050863289894578
"334",0.00678591160277847
"335",0.00640972766841469
"336",0.00508034005830541
"337",0.00577594182764597
"338",0.00474923049161816
"339",0.00526784559566477
"340",0.00547541781239443
"341",0.00654294059128506
"342",0.00520099409369413
"343",0.00539840630513936
"344",0.00514078729884113
"345",0.00483141835989136
"346",0.00474552493942565
"347",0.00545797075213704
"348",0.00495382829027221
"349",0.00562743647913612
"350",0.00460712449011271
"351",0.00600751233214987
"352",0.00514978393869796
"353",0.00480509245488383
"354",0.00493753291494704
"355",0.00487701629787807
"356",0.00474365691023877
"357",0.00512087942610378
"358",0.00529132647415054
"359",0.00505481877677312
"360",0.00509561207172646
"361",0.00953897663419093
"362",0.00743519445818492
"363",0.00868374267610989
"364",0.00567832151033326
"365",0.00642601968793815
"366",0.00668376088639798
"367",0.0059832658324226
"368",0.00656192237820824
"369",0.00620975060046885
"370",0.00579107830109206
"371",0.0753566370659582
"372",0.0528152988147003
"373",0.00367009015631356
"374",0.003846591330303
"375",0.00387729846932052
"376",0.00404197108576
"377",0.00437961816743109
"378",0.0323726992040902
"379",0.0490162604114562
"380",0.331146274376398
"381",0.237397573475349
"382",0.494100589088613
"383",0.0660775589241084
"384",0.00215242472595492
"385",0.00158316260255469
"386",0.00230845263808806
"387",0.0157116795629545
"388",0.0253976609382471
"389",0.00221651069753534
"390",0.00202605876243615
"391",0.00373121314271793
"392",0.0212875838672635
"393",0.0717174846859198
"394",0.374639125027022
"395",0.571345742677231
"396",0.627781095796507
"397",0.27556210581619
"398",0.0702567620656846
"399",0.0502304665350111
"400",0.00460515230873989
"401",0.00231131769874537
"402",0.00354612002996237
"403",0.00618843991779249
"404",0.00448209648786997
"405",0.00225372884252374
"406",0.0784095235699915
"407",0.134890603862148
"408",0.00445194834873564
"409",0.023448983053755
"410",0.00211561177144722
"411",0.0259402064442329
"412",0.0210644358886393
"413",0.0532459937472449
"414",0.235912577248575
"415",0.0016486805251443
"416",0.00167769916000998
"417",0.00127799367889747
"418",0.00135545428794467
"419",0.00217481020214655
"420",0.00124931174664289
"421",0.00163890618487585
"422",0.00161692742853302
"423",0.0031868839366789
"424",0.00176040253003521
"425",0.0797926036762347
"426",0.121632277736169
"427",0.103313051884376
"428",0.0123676406554705
"429",0.0440595730666164
"430",0.0155916861322066
"431",0.0428779043747418
"432",0.0020476371232935
"433",0.00124394288144504
"434",0.00180218565782616
"435",0.00137639382674024
"436",0.0104446935912674
"437",0.201692316440689
"438",0.214256934794625
"439",0.165255670572815
"440",0.592534924233007
"441",0.0594042064444875
"442",0.00148887329729041
"443",0.0253395762980053
"444",0.084622253439471
"445",0.643106624580449
"446",0.674041537632465
"447",0.499791970445345
"448",0.559348461377727
"449",0.171719623134069
"450",0.101668554628399
"451",0.293562479519122
"452",0.054610459710244
"453",0.0342321441432523
"454",0.00168069139123327
"455",0.00715934869198463
"456",0.0381331946118389
"457",0.0325150547137237
"458",0.0177315891974977
"459",0.510342861070565
"460",0.52679070347971
"461",0.60508045580446
"462",0.49538328746908
"463",0.287886400668456
"464",0.159317918847366
"465",0.067450932663256
"466",0.0229073269576638
"467",0.0280068512413945
"468",0.0200774757413747
"469",0.0217708300550603
"470",0.00716213855428214
"471",0.0114202017410898
"472",0.0104445901412837
"473",0.00777702747741932
"474",0.0233084014070519
"475",0.0160020724387487
"476",0.034258624668515
"477",0.00859500514325373
"478",0.014629798517637
"479",0.00175828658795035
"480",0.00142479012454169
"481",0.0229955737589225
"482",0.00489378415302599
"483",0.0137768757687682
"484",0.00285875190018487
"485",0.0140743586461595
"486",0.0101530927094464
"487",0.00806038327405986
"488",0.00532768259651857
"489",0.00857929147010145
"490",0.0125068020845865
"491",0.00328094170698932
"492",0.00728477531266435
"493",0.00177312115246059
"494",0.0149624262576272
"495",0.0180542573999646
"496",0.0107012225946146
"497",0.00571841509330807
"498",0.00598528249915034
"499",0.00607029518088712
"500",0.0116943686731101
"501",0.00432274668647187
"502",0.00392603896014771
"503",0.0377735336060632
"504",0.010428300161002
"505",0.00157244849639392
"506",0.0223690946420265
"507",0.00509464002673121
"508",0.0133088236032017
"509",0.00484425288787315
"510",0.0121548530554719
"511",0.00497104821385437
"512",0.00509119774484498
"513",0.00562390149420935
"514",0.0058173684365629
"515",0.0113535392104295
"516",0.00531245613282226
"517",0.003391736936077
"518",0.00333513607787609
"519",0.00283651190807905
"520",0.00442090830684901
"521",0.00302342356408371
"522",0.00301575051363579
"523",0.0038796918377775
"524",0.00405017161247815
"525",0.00449852992221531
"526",0.0285116700812268
"527",0.00672184789316452
"528",0.0103002285477196
"529",0.012245777531276
"530",0.00484044982863816
"531",0.00505184498838389
"532",0.00579478944898074
"533",0.00505663252398881
"534",0.00504489305437164
"535",0.0055655416719801
"536",0.00517955459089717
"537",0.00782149745234346
"538",0.0192958182801558
"539",0.00855706584382824
"540",0.00283865771050841
"541",0.0216805744435133
"542",0.00749809272867969
"543",0.00845273908940544
"544",0.00729455984800916
"545",0.00632185239214414
"546",0.00821678194773813
"547",0.00530776284549756
"548",0.00491087186124241
"549",0.0246791571186932
"550",0.00852968324468748
"551",0.00499010332334183
"552",0.0157122752398755
"553",0.01437612617587
"554",0.00302624825665589
"555",0.0142676723969907
"556",0.0137421087992716
"557",0.00680323227680674
"558",0.00614953818911454
"559",0.00968286555403574
"560",0.00903949867270603
"561",0.00600986026801183
"562",0.00591049150304934
"563",0.0129558735275514
"564",0.0276650349406627
"565",0.00232190858555077
"566",0.00205294033640712
"567",0.00199257382181167
"568",0.00270830150484107
"569",0.00286093004674331
"570",0.00276394892472308
"571",0.00312548043731113
"572",0.0027656373394766
"573",0.0480579916514653
"574",0.0355624357742126
"575",0.0119639528719126
"576",0.00400423620525908
"577",0.00267427439603125
"578",0.0064082499189044
"579",0.00822893797188408
"580",0.00936546326173266
"581",0.00351997233451766
"582",0.0040884501749606
"583",0.00291951061095097
"584",0.00293543676820082
"585",0.0178345294403462
"586",0.0226186719349298
"587",0.00665055132463567
"588",0.00617690258542461
"589",0.0051544436757049
"590",0.0148481552241901
"591",0.00488443567336799
"592",0.00529110214229513
"593",0.0128842574942355
"594",0.00690992141154493
"595",0.00448013236685074
"596",0.0274100577693298
"597",0.011188936438255
"598",0.00642190622569797
"599",0.0116309926654249
"600",0.00608849591416219
"601",0.0205032718028669
"602",0.00604588951224832
"603",0.00543758906861876
"604",0.0126945240209352
"605",0.00489243862104013
"606",0.0249044975145407
"607",0.00413357419752356
"608",0.00900276226322421
"609",0.0103702080329258
"610",0.00533380316673356
"611",0.00544409032202748
"612",0.00485873785980584
"613",0.00583114601213128
"614",0.0102021239814494
"615",0.0109983397653359
"616",0.0062905751188955
"617",0.00562800475315998
"618",0.00576014391944409
"619",0.00614026697966801
"620",0.00571616709020782
"621",0.00651187404839766
"622",0.0172085500226312
"623",0.0148808831363131
"624",0.00197560660926138
"625",0.00161282831331846
"626",0.0181773323464404
"627",0.00914952312112655
"628",0.0117055508784524
"629",0.00578923087572912
"630",0.00327914646896534
"631",0.00366865189577584
"632",0.00345938447423396
"633",0.00388616993983851
"634",0.0207374490193761
"635",0.0086065470876274
"636",0.0135683004010079
"637",0.0138031235365925
"638",0.00524326441844823
"639",0.006138245073289
"640",0.00459183620300246
"641",0.00623619787245843
"642",0.00738769349759968
"643",0.00526861789038958
"644",0.00492420461781876
"645",0.00448642511230355
"646",0.0045788583643407
"647",0.00644496919497396
"648",0.0248695933134732
"649",0.00575311568112011
"650",0.00919353590523315
"651",0.0023619111311491
"652",0.00268668973637614
"653",0.00196589021756517
"654",0.00652593428228647
"655",0.011932646392379
"656",0.00478160003061203
"657",0.0053568724096549
"658",0.00522488690253158
"659",0.0049887403427856
"660",0.0106657616865305
"661",0.0126249186131936
"662",0.00525829525393056
"663",0.00584620602701762
"664",0.0055133753063019
"665",0.0190136520954984
"666",0.0262912378163819
"667",0.00706563669794559
"668",0.00410254657565019
"669",0.00893559828040452
"670",0.0112937251355033
"671",0.009423043369894
"672",0.0129427384760274
"673",0.00356845528845952
"674",0.00387249464665729
"675",0.00403211585822646
"676",0.00576682996171803
"677",0.0232913575656312
"678",0.0318078669611241
"679",0.00637115736218402
"680",0.0104171055356601
"681",0.0119791666586534
"682",0.00571562645901577
"683",0.00471608546548668
"684",0.0241718639920728
"685",0.00309588981059642
"686",0.0030038409826775
"687",0.00282324448919462
"688",0.00322963913713829
"689",0.012414436015566
"690",0.0276379864109367
"691",0.037815031664275
"692",0.00424269055796322
"693",0.00326182926793263
"694",0.0034810111464576
"695",0.00403496535266095
"696",0.00828512079344728
"697",0.00764803846245559
"698",0.00747994019060206
"699",0.00531245693968594
"700",0.00526192090506811
"701",0.00489419561058821
"702",0.00443216773416862
"703",0.00452208364961189
"704",0.00473460895111566
"705",0.0114290300509529
"706",0.0217062306711778
"707",0.0731105684684771
"708",0.0322912983340102
"709",0.0350829008213368
"710",0.0114513278952327
"711",0.0114941214489263
"712",0.0175832811345499
"713",0.0152208157928835
"714",0.0113157572087766
"715",0.018744537688679
"716",0.00731156509738503
"717",0.00713265501927526
"718",0.00528743047786702
"719",0.00690387219381228
"720",0.00431842503413645
"721",0.00706179486498513
"722",0.0167696670152909
"723",0.010528278422993
"724",0.0200510979524806
"725",0.0226375348358779
"726",0.00623037588921216
"727",0.0441784921061335
"728",0.0141527062767891
"729",0.0205256055330537
"730",0.00328731132715257
"731",0.00368255633650187
"732",0.00168903371905981
"733",0.00644851467973422
"734",0.0171536206458914
"735",0.0066304373592975
"736",0.0125652754582843
"737",0.00995633923457717
"738",0.0139618667408431
"739",0.0103296646019917
"740",0.00743429748795097
"741",0.0139290056588361
"742",0.00869440305619719
"743",0.00704433949691884
"744",0.00413790425202023
"745",0.0043274825431763
"746",0.00494133214840258
"747",0.0167699852094265
"748",0.0316280773644321
"749",0.0200004366201574
"750",0.0109693536451996
"751",0.00838844577207055
"752",0.0101833554877558
"753",0.0144740173631108
"754",0.00815556376064342
"755",0.00503316498369168
"756",0.00884485236864566
"757",0.010290954266191
"758",0.00330643088627403
"759",0.00241434335711165
"760",0.00130161499631868
"761",0.00144470488531442
"762",0.0195924433800501
"763",0.0126445524027804
"764",0.0131200310002823
"765",0.00496314412556967
"766",0.00379241291532526
"767",0.00668732115169405
"768",0.00234380324227459
"769",0.00623240655483823
"770",0.00336943628507652
"771",0.00256057429577777
"772",0.00292233656328972
"773",0.00277760299546935
"774",0.0018655354159564
"775",0.0031951866991476
"776",0.00588337268545365
"777",0.00227231888132519
"778",0.00188154624090748
"779",0.00285987365184701
"780",0.00192058398634617
"781",0.00234213885388817
"782",0.00211196532139729
"783",0.00301654319186855
"784",0.00207277871819315
"785",0.00265169916192826
"786",0.0202886906692074
"787",0.00906392046358087
"788",0.0200559264935255
"789",0.00270393918472109
"790",0.00419124331436979
"791",0.00254660816833712
"792",0.00636270300670003
"793",0.0026031989301955
"794",0.0124045174275889
"795",0.0362845854998814
"796",0.0140612921612119
"797",0.00222227511187521
"798",0.0024108366773944
"799",0.00288507999994545
"800",0.0447891248266169
"801",0.0381707434048294
"802",0.030265099287757
"803",0.0202597087030445
"804",0.00997185070798878
"805",0.00306508529683924
"806",0.00249343155717361
"807",0.00306586159068684
"808",0.0129539157001818
"809",0.00840097843238618
"810",0.0224864470635512
"811",0.00555591060271763
"812",0.0168595090405433
"813",0.0275498393426351
"814",0.00725382437622829
"815",0.00371595412868191
"816",0.0486269254995605
"817",0.0159316539309475
"818",0.0121934562943025
"819",0.00542050644715709
"820",0.00335020089124009
"821",0.0371382826376794
"822",0.0183534856585138
"823",0.0268489649446019
"824",0.0229902398257
"825",0.00476203087468821
"826",0.00477083583929198
"827",0.00615759883465216
"828",0.00479134717592387
"829",0.00158681684021212
"830",0.00311869258704246
"831",0.0257267926939021
"832",0.0173722161145488
"833",0.00719615137385699
"834",0.0115528652749999
"835",0.00750146246296572
"836",0.00125691919172823
"837",0.00263240967953607
"838",0.0170003687393
"839",0.00665127453940295
"840",0.0288329784854614
"841",0.0277803714298789
"842",0.0118465501745923
"843",0.00524748767190613
"844",0.0110740215628648
"845",0.00662209919952875
"846",0.00592302284579273
"847",0.00544457838698145
"848",0.00514017251266705
"849",0.00552853514475282
"850",0.00592080922898822
"851",0.0048568884382621
"852",0.00589061967383896
"853",0.0171092639509625
"854",0.0185774998579873
"855",0.0101516693636186
"856",0.00549999086278694
"857",0.00583043691626153
"858",0.0059776709711914
"859",0.00863967028650222
"860",0.00261576753337795
"861",0.00185775060812011
"862",0.00201865939352865
"863",0.00211877288408868
"864",0.00224223605648513
"865",0.00195058291248642
"866",0.00157681271572437
"867",0.00186911859350585
"868",0.00224112512084685
"869",0.00188725951591914
"870",0.00227608573446923
"871",0.0024865200314016
"872",0.0028573137779058
"873",0.00236170193952057
"874",0.00180200450954362
"875",0.00246321864469792
"876",0.00201455785956568
"877",0.00198765080581143
"878",0.00338407441114396
"879",0.00150434334070087
"880",0.0018780325610096
"881",0.00566672466856835
"882",0.0277535269236505
"883",0.0246337897143167
"884",0.0146746056388292
"885",0.0107654846741025
"886",0.00742079104839286
"887",0.0084610972273731
"888",0.00218468345748988
"889",0.0015328162748774
"890",0.00216284525266019
"891",0.00143812147852805
"892",0.00174273618546431
"893",0.00148413660745791
"894",0.00159571688274445
"895",0.00156034356224336
"896",0.00185984107780314
"897",0.00231679882539902
"898",0.00195776578869845
"899",0.00171186467858934
"900",0.0117015918547186
"901",0.00470113712252714
"902",0.0221503415314255
"903",0.00736740216861654
"904",0.00701899759062871
"905",0.0102685693557833
"906",0.00621917117478733
"907",0.0155502570869285
"908",0.0193149502409215
"909",0.00299623821050773
"910",0.00176911969514549
"911",0.00155837866475122
"912",0.00150362127324115
"913",0.0168517558261483
"914",0.0102431637980917
"915",0.00750991763547427
"916",0.00989876335556619
"917",0.00200500765551988
"918",0.00440413804812852
"919",0.00526978444418273
"920",0.0046617767007665
"921",0.00240824042136956
"922",0.00203768710943041
"923",0.00190026372620196
"924",0.00199764793991199
"925",0.00280044850486229
"926",0.00518897408548582
"927",0.00209249001753051
"928",0.00217060974808919
"929",0.00184187327021209
"930",0.00231386010045753
"931",0.00278975754132625
"932",0.00173481222075861
"933",0.00158967243373991
"934",0.00234790845386669
"935",0.0111642911986128
"936",0.0123603044239462
"937",0.00661919312927057
"938",0.0493422594778312
"939",0.0112200439526932
"940",0.00411334838497714
